"","superhost","pax","bedrooms","price","review_rating","latitude","longitude","entire_home","hotel_room","shared_room","mininmum_nights","maximum_nights","availability_365","number_of_reviews","fullyBooked","instant_bookable"
"245","TRUE",10,5,6778,4.79,-33.91129,18.40263,1,0,0,3,120,199,114,FALSE,"FALSE"
"246","FALSE",4,1,395,4.43,-33.93903,18.4182,1,0,0,14,150,118,85,FALSE,"FALSE"
"247","TRUE",2,1,700,4.84,-33.92038,18.38706,1,0,0,1,1125,276,49,FALSE,"FALSE"
"248","FALSE",4,2,1300,4.75,-34.1364,18.36014,1,0,0,4,30,7,12,FALSE,"FALSE"
"249","FALSE",2,1,790,4.5,-34.07684,18.83049,0,1,0,3,1125,300,2,FALSE,"FALSE"
"250","TRUE",4,2,729,5,-33.81977,18.48508,1,0,0,3,1125,364,17,FALSE,"FALSE"
"251","TRUE",2,1,500,4.88,-33.9085,18.40763,0,0,0,2,60,222,159,FALSE,"FALSE"
"252","FALSE",7,4,2800,5,-33.92335,18.41225,1,0,0,7,180,181,6,FALSE,"FALSE"
"253","FALSE",2,1,482,4.95,-33.92914,18.40186,0,0,0,3,90,349,39,FALSE,"FALSE"
"254","TRUE",5,2,704,5,-33.82376,18.48177,1,0,0,5,1125,363,10,FALSE,"FALSE"
"255","FALSE",4,2,2900,4.5,-33.91435,18.39343,1,0,0,6,1125,362,2,FALSE,"FALSE"
"256","FALSE",4,2,1143,4.67,-34.10303,18.37417,1,0,0,2,1125,130,22,FALSE,"FALSE"
"257","TRUE",4,2,1600,4.8,-34.01149,18.33514,1,0,0,2,1125,350,20,FALSE,"FALSE"
"258","FALSE",2,1,2250,4,-33.92333,18.38129,0,0,0,1,1125,355,2,FALSE,"TRUE"
"259","TRUE",2,1,563,5,-33.81995,18.48518,1,0,0,3,1125,364,17,FALSE,"FALSE"
"260","FALSE",3,2,2875,4.96,-33.93409,18.40895,1,0,0,2,1125,147,76,FALSE,"TRUE"
"261","FALSE",2,1,1468,4.89,-33.91288,18.41833,1,0,0,3,1125,341,170,FALSE,"FALSE"
"262","FALSE",4,2,1727,4.33,-33.91274,18.41415,1,0,0,3,1124,346,9,FALSE,"TRUE"
"263","FALSE",6,3,1971,4,-33.8895,18.50963,1,0,0,2,1125,336,5,FALSE,"TRUE"
"264","FALSE",6,3,4900,4.85,-33.91234,18.40163,1,0,0,3,1125,181,21,FALSE,"FALSE"
"265","FALSE",2,1,685,3.33,-33.96152,18.46812,0,0,0,2,1125,91,3,FALSE,"TRUE"
"266","FALSE",8,4,2300,4.75,-33.98795,18.4502,1,0,0,14,30,365,4,FALSE,"FALSE"
"267","FALSE",6,3,13602,4.94,-33.9609,18.37424,1,0,0,4,1125,353,35,FALSE,"FALSE"
"268","FALSE",4,2,570,4.63,-33.8782,18.57935,1,0,0,4,30,332,16,FALSE,"FALSE"
"269","FALSE",4,2,1164,4.79,-33.92717,18.41388,1,0,0,3,180,296,24,FALSE,"TRUE"
"270","FALSE",4,2,771,4.85,-33.91081,18.41492,1,0,0,2,1125,301,398,FALSE,"TRUE"
"271","FALSE",2,1,933,4.45,-33.92511,18.4222,1,0,0,1,1125,99,11,FALSE,"TRUE"
"272","TRUE",2,1,3000,4.68,-33.93877,18.40163,1,0,0,4,14,89,100,FALSE,"FALSE"
"273","FALSE",2,1,491,4.76,-33.92956,18.44891,0,0,0,2,14,89,41,FALSE,"FALSE"
"274","TRUE",6,2,1650,4.84,-34.2395,18.47434,1,0,0,1,1125,326,65,FALSE,"FALSE"
"275","FALSE",4,2,905,4.89,-33.87735,18.5791,1,0,0,4,30,333,29,FALSE,"FALSE"
"276","FALSE",3,1,968,4.38,-33.91323,18.41593,1,0,0,5,150,349,28,FALSE,"TRUE"
"277","FALSE",2,1,750,4.79,-33.92466,18.42227,1,0,0,5,365,355,57,FALSE,"FALSE"
"278","FALSE",7,3,1800,4.5,-34.13835,18.42315,1,0,0,10,16,180,4,FALSE,"FALSE"
"279","FALSE",4,2,700,4.66,-33.90987,18.40394,1,0,0,2,1125,198,98,FALSE,"TRUE"
"280","TRUE",2,1,880,4.96,-33.93698,18.40311,1,0,0,2,30,307,128,FALSE,"TRUE"
"281","TRUE",2,1,528,4.59,-33.93018,18.40551,0,0,0,2,1125,364,35,FALSE,"FALSE"
"282","FALSE",2,1,1070,2,-33.91294,18.39317,0,0,0,2,30,89,1,FALSE,"FALSE"
"283","FALSE",5,3,5885,5,-33.93291,18.40951,1,0,0,7,1125,347,2,FALSE,"TRUE"
"284","FALSE",2,1,821,4.53,-33.93484,18.4522,1,0,0,3,1125,361,47,FALSE,"TRUE"
"285","FALSE",2,1,558,4.35,-33.93072,18.41172,0,0,0,2,60,164,17,FALSE,"TRUE"
"286","FALSE",2,1,919,4.82,-33.90326,18.39969,1,0,0,3,31,91,141,FALSE,"FALSE"
"287","FALSE",4,1,616,4.32,-33.91531,18.39673,1,0,0,30,1125,0,34,TRUE,"FALSE"
"288","FALSE",7,4,4000,5,-33.92334,18.38912,1,0,0,10,30,86,1,FALSE,"FALSE"
"289","TRUE",2,1,1200,4.85,-33.92739,18.40704,1,0,0,3,1100,57,39,FALSE,"FALSE"
"290","FALSE",3,3,900,4.5,-33.90439,18.41625,1,0,0,2,1125,240,2,FALSE,"FALSE"
"291","FALSE",2,1,1066,3.6,-33.92805,18.42225,1,0,0,3,1125,364,5,FALSE,"TRUE"
"292","FALSE",2,1,950,4.75,-33.92531,18.42166,1,0,0,3,28,337,195,FALSE,"FALSE"
"293","TRUE",4,2,3400,4.74,-33.92698,18.37881,1,0,0,5,1125,356,27,FALSE,"TRUE"
"294","TRUE",5,2,1451,4.86,-33.92431,18.37962,1,0,0,3,1125,299,93,FALSE,"FALSE"
"295","FALSE",4,2,993,4.48,-33.90789,18.39683,1,0,0,3,1125,319,32,FALSE,"FALSE"
"296","FALSE",10,5,7086,4.8,-33.96141,18.37607,1,0,0,2,1125,334,31,FALSE,"FALSE"
"297","FALSE",2,1,1500,5,-33.93605,18.42573,1,0,0,5,1125,363,4,FALSE,"FALSE"
"298","FALSE",2,1,402,4.7,-33.92831,18.42157,0,0,0,4,100,212,33,FALSE,"TRUE"
"299","FALSE",4,2,2561,4.83,-33.92805,18.40293,1,0,0,7,34,364,7,FALSE,"FALSE"
"300","FALSE",2,1,1130,4.33,-33.92926,18.40273,1,0,0,5,40,364,4,FALSE,"FALSE"
"301","TRUE",2,1,616,4.86,-33.92058,18.41529,0,0,0,3,60,74,146,FALSE,"TRUE"
"302","FALSE",8,4,3600,4.5,-33.99849,18.4492,1,0,0,7,200,362,4,FALSE,"FALSE"
"303","TRUE",4,2,527,4.91,-33.95567,18.37702,0,0,0,1,30,319,250,FALSE,"FALSE"
"304","FALSE",14,5,41671,4.91,-34.01117,18.37918,1,0,0,2,1125,321,58,FALSE,"FALSE"
"305","TRUE",4,2,1500,4.87,-33.95384,18.38403,1,0,0,2,30,274,260,FALSE,"TRUE"
"306","TRUE",2,1,750,4.91,-33.90935,18.40104,1,0,0,2,60,271,94,FALSE,"FALSE"
"307","FALSE",2,1,750,4.86,-33.92773,18.40756,1,0,0,3,1125,58,70,FALSE,"FALSE"
"308","FALSE",2,1,657,4.82,-33.90383,18.39826,1,0,0,2,1125,300,252,FALSE,"FALSE"
"309","FALSE",2,1,530,4.82,-34.10254,18.47066,1,0,0,7,1125,241,51,FALSE,"FALSE"
"310","TRUE",2,1,616,4.95,-33.92058,18.41529,0,0,0,3,90,90,38,FALSE,"TRUE"
"311","FALSE",8,3,1771,4.56,-34.04592,18.36518,1,0,0,2,180,284,109,FALSE,"TRUE"
"312","FALSE",4,2,600,4.82,-33.92118,18.3854,1,0,0,2,90,152,22,FALSE,"FALSE"
"313","FALSE",4,2,1893,4.56,-33.92349,18.41503,0,0,0,1,180,248,140,FALSE,"TRUE"
"314","TRUE",7,3,2970,4.8,-33.85778,18.49167,1,0,0,30,1125,164,5,FALSE,"FALSE"
"315","FALSE",8,4,6533,4.25,-33.94768,18.38713,1,0,0,5,21,21,12,FALSE,"FALSE"
"316","FALSE",8,4,4004,4.76,-34.13777,18.32415,1,0,0,1,1125,1,199,FALSE,"FALSE"
"317","FALSE",3,2,1906,4.75,-33.90866,18.40057,1,0,0,4,30,287,16,FALSE,"FALSE"
"318","TRUE",3,1,1320,4.76,-33.96199,18.37764,1,0,0,3,1125,250,25,FALSE,"FALSE"
"319","FALSE",3,2,1800,4.82,-34.11594,18.462046,1,0,0,3,1125,316,28,FALSE,"FALSE"
"320","FALSE",2,1,1100,4.92,-33.93805,18.41592,0,0,0,1,1125,179,12,FALSE,"FALSE"
"321","TRUE",2,1,576,4.36,-33.9227,18.38242,1,0,0,5,90,264,58,FALSE,"FALSE"
"322","FALSE",3,2,843,4.94,-33.90919,18.40271,1,0,0,2,1125,364,16,FALSE,"TRUE"
"323","TRUE",2,1,1003,4.74,-33.95992,18.37838,0,0,0,3,1125,322,86,FALSE,"FALSE"
"324","FALSE",6,3,3000,4.5,-33.71117,18.44555,1,0,0,4,30,356,2,FALSE,"FALSE"
"325","TRUE",2,1,1003,4.72,-33.96049,18.37746,0,0,0,3,1125,263,39,FALSE,"FALSE"
"326","FALSE",16,8,2446,5,-33.97518,18.46258,0,0,0,1,1125,363,1,FALSE,"FALSE"
"327","FALSE",2,5,515,4.92,-34.04184,18.67462,0,0,0,1,1125,365,13,FALSE,"TRUE"
"328","FALSE",8,4,3643,4.77,-33.95424,18.37802,1,0,0,3,1125,290,67,FALSE,"FALSE"
"329","TRUE",3,2,1914,4.9,-34.20012,18.37755,1,0,0,2,1125,289,70,FALSE,"TRUE"
"330","TRUE",6,3,1138,4.52,-33.92255,18.37988,1,0,0,3,1125,320,21,FALSE,"FALSE"
"331","TRUE",2,1,700,4.77,-33.92515,18.42192,1,0,0,4,1125,244,178,FALSE,"FALSE"
"332","FALSE",4,2,7040,5,-33.90803,18.41896,1,0,0,2,30,219,1,FALSE,"TRUE"
"333","TRUE",8,4,24657,5,-33.95421,18.38707,1,0,0,5,1125,187,1,FALSE,"FALSE"
"334","FALSE",4,2,795,4.8,-33.94893,18.46917,1,0,0,30,1125,86,24,FALSE,"FALSE"
"335","FALSE",6,4,2750,4.84,-34.08563,18.47423,1,0,0,7,1125,250,26,FALSE,"FALSE"
"336","FALSE",2,1,1263,4.54,-33.9629,18.38124,1,0,0,2,120,122,13,FALSE,"FALSE"
"337","FALSE",4,2,821,4.72,-33.94704,18.3876,1,0,0,2,1125,51,107,FALSE,"TRUE"
"338","TRUE",6,3,1171,4.88,-34.00983,18.3441,1,0,0,5,1125,218,26,FALSE,"FALSE"
"339","FALSE",2,2,1000,5,-34.04223,18.42719,0,0,0,7,1125,363,2,FALSE,"FALSE"
"340","TRUE",2,1,540,4.9,-33.94599,18.42068,1,0,0,1,90,354,107,FALSE,"FALSE"
"341","FALSE",2,1,1100,4.77,-33.9164,18.42017,1,0,0,3,185,263,141,FALSE,"FALSE"
"342","FALSE",6,3,2587,4.75,-34.06501,18.83169,1,0,0,14,30,155,4,FALSE,"FALSE"
"343","FALSE",10,5,7000,4.8,-33.95195,18.38335,1,0,0,3,1125,17,66,FALSE,"FALSE"
"344","TRUE",6,3,3000,4.6,-33.91197,18.41295,1,0,0,3,1125,343,91,FALSE,"FALSE"
"345","FALSE",4,2,1143,4.21,-33.918,18.3862,1,0,0,3,1125,163,29,FALSE,"FALSE"
"346","FALSE",4,2,1200,4.85,-33.79621,18.45838,1,0,0,3,1125,182,65,FALSE,"FALSE"
"347","FALSE",2,1,527,4.87,-33.91758,18.42602,1,0,0,2,30,89,53,FALSE,"FALSE"
"348","FALSE",4,1,1801,5,-33.92541,18.42278,1,0,0,4,1125,365,1,FALSE,"FALSE"
"349","TRUE",4,2,1210,4.79,-33.91022,18.40719,1,0,0,3,90,268,170,FALSE,"FALSE"
"350","FALSE",2,1,696,4.88,-34.13253,18.40907,1,0,0,2,1125,363,9,FALSE,"FALSE"
"351","TRUE",6,4,3000,4.79,-33.95561,18.37842,1,0,0,3,1125,14,48,FALSE,"FALSE"
"352","TRUE",2,1,750,4.94,-34.02444,18.42019,1,0,0,7,1125,175,32,FALSE,"FALSE"
"353","TRUE",6,3,1757,4.97,-34.00804,18.46536,1,0,0,7,1125,139,34,FALSE,"FALSE"
"354","FALSE",4,3,10229,0,-33.93826,18.39876,1,0,0,18,30,173,1,FALSE,"FALSE"
"355","FALSE",2,1,678,4.71,-33.97519,18.47369,1,0,0,2,1125,365,7,FALSE,"FALSE"
"356","FALSE",8,3,4000,0,-34.11544,18.38804,1,0,0,7,28,365,1,FALSE,"TRUE"
"357","TRUE",6,3,1800,4.83,-33.93631,18.42984,1,0,0,2,1125,204,70,FALSE,"FALSE"
"358","FALSE",2,1,1006,4.81,-33.9069,18.4014,1,0,0,3,28,342,230,FALSE,"TRUE"
"359","FALSE",2,1,1336,4.83,-33.91649,18.42022,1,0,0,3,1125,101,156,FALSE,"TRUE"
"360","FALSE",9,4,6000,4.78,-34.04257,18.36152,1,0,0,3,200,333,10,FALSE,"FALSE"
"361","FALSE",2,1,904,5,-33.94716,18.48033,1,0,0,2,1125,271,2,FALSE,"FALSE"
"362","TRUE",2,1,1164,4.84,-33.94759,18.38698,1,0,0,4,1125,270,142,FALSE,"TRUE"
"363","FALSE",8,4,4066,5,-34.11718,18.37917,1,0,0,5,1125,321,23,FALSE,"FALSE"
"364","TRUE",2,1,700,4.73,-33.89366,18.48156,1,0,0,3,90,65,40,FALSE,"TRUE"
"365","FALSE",7,3,2179,4.83,-34.2053,18.45486,1,0,0,2,1125,238,23,FALSE,"FALSE"
"366","TRUE",4,2,1295,4.8,-33.80349,18.463,1,0,0,2,100,181,25,FALSE,"FALSE"
"367","TRUE",6,3,5184,5,-33.95474,18.38531,1,0,0,12,1125,323,8,FALSE,"FALSE"
"368","FALSE",4,1,450,4.7,-34.02259,18.45873,1,0,0,2,31,29,10,FALSE,"FALSE"
"369","TRUE",4,2,3236,5,-33.91369,18.41482,1,0,0,4,180,288,10,FALSE,"FALSE"
"370","TRUE",4,2,829,4.86,-34.1281,18.43432,1,0,0,2,1125,281,94,FALSE,"FALSE"
"371","TRUE",6,3,1295,4.78,-33.80252,18.46344,1,0,0,2,100,314,89,FALSE,"FALSE"
"372","FALSE",2,1,400,4.7,-33.92248,18.41303,0,0,0,1,1125,313,201,FALSE,"TRUE"
"373","FALSE",2,1,797,4.82,-33.9289,18.40688,1,0,0,3,1125,363,44,FALSE,"FALSE"
"374","FALSE",4,2,1761,4,-34.12782,18.83766,1,0,0,28,1125,365,1,FALSE,"TRUE"
"375","FALSE",5,3,1937,5,-34.03336,18.34974,1,0,0,7,21,173,7,FALSE,"FALSE"
"376","FALSE",2,1,1800,4.88,-33.96105,18.3815,1,0,0,3,1125,240,34,FALSE,"FALSE"
"377","TRUE",3,2,3100,4.93,-33.9319,18.37603,1,0,0,4,1125,273,45,FALSE,"FALSE"
"378","FALSE",2,2,2622,4.86,-33.93605,18.43154,1,0,0,4,1125,76,72,FALSE,"FALSE"
"379","FALSE",2,1,1125,4.4,-34.01431,18.35877,0,0,0,1,1125,357,5,FALSE,"TRUE"
"380","FALSE",8,4,4400,4.72,-33.91174,18.40253,1,0,0,3,1125,240,50,FALSE,"FALSE"
"381","TRUE",2,1,531,4.33,-34.13421,18.33507,0,0,0,4,1125,214,6,FALSE,"FALSE"
"382","TRUE",4,2,700,5,-34.04304,18.43912,1,0,0,2,1125,53,38,FALSE,"FALSE"
"383","TRUE",4,2,950,4.94,-34.13355,18.33535,1,0,0,4,1125,183,50,FALSE,"FALSE"
"384","FALSE",1,2,452,0,-33.90808,18.40009,0,0,0,7,365,364,1,FALSE,"FALSE"
"385","TRUE",10,5,7429,4.9,-33.9469,18.37914,1,0,0,1,1125,316,93,FALSE,"FALSE"
"386","FALSE",1,1,452,5,-33.90753,18.39927,0,0,0,7,365,360,1,FALSE,"FALSE"
"387","FALSE",8,4,5230,4.88,-34.12859,18.33959,1,0,0,3,31,61,8,FALSE,"TRUE"
"388","FALSE",2,1,415,4.73,-33.92377,18.42072,1,0,0,7,120,228,77,FALSE,"FALSE"
"389","TRUE",6,3,3943,5,-33.91048,18.40937,1,0,0,3,90,257,59,FALSE,"FALSE"
"390","FALSE",8,4,6143,4.86,-33.94982,18.38625,1,0,0,7,1124,331,52,FALSE,"FALSE"
"391","FALSE",2,1,1100,5,-33.92705,18.3899,1,0,0,30,1125,292,1,FALSE,"FALSE"
"392","FALSE",8,4,4940,4.88,-33.94978,18.38051,1,0,0,3,1125,292,57,FALSE,"FALSE"
"393","FALSE",2,1,739,4.9,-34.02042,18.44418,1,0,0,1,1125,351,41,FALSE,"FALSE"
"394","FALSE",2,1,2000,0,-34.03674,18.42945,0,0,0,2,1125,299,1,FALSE,"TRUE"
"395","FALSE",4,3,1400,4,-34.11595,18.38525,1,0,0,2,1125,278,1,FALSE,"TRUE"
"396","FALSE",4,2,1600,4.8,-34.11505,18.38575,1,0,0,2,1125,297,5,FALSE,"TRUE"
"397","FALSE",8,4,7429,4.54,-33.95758,18.38819,1,0,0,2,30,281,26,FALSE,"FALSE"
"398","FALSE",2,1,852,4.74,-33.90872,18.40597,1,0,0,1,1125,347,246,FALSE,"TRUE"
"399","FALSE",3,2,1000,5,-33.92755,18.40327,1,0,0,2,30,55,4,FALSE,"FALSE"
"400","TRUE",4,2,3714,4.94,-33.96301,18.37606,1,0,0,3,1125,269,282,FALSE,"FALSE"
"401","FALSE",16,1,1506,4.64,-33.91234,18.41205,0,0,0,1,1125,338,11,FALSE,"FALSE"
"402","TRUE",6,3,6357,4.95,-33.96301,18.37606,1,0,0,2,1125,276,351,FALSE,"FALSE"
"403","FALSE",2,1,2000,5,-34.03617,18.43071,1,0,0,2,1125,333,1,FALSE,"TRUE"
"404","FALSE",2,1,852,4.86,-33.91218,18.41784,1,0,0,21,90,62,38,FALSE,"FALSE"
"405","TRUE",2,1,550,4.88,-33.82035,18.48736,0,0,0,1,1125,365,8,FALSE,"FALSE"
"406","FALSE",2,1,527,4.63,-33.91996,18.41631,1,0,0,2,365,285,32,FALSE,"FALSE"
"407","FALSE",6,3,2372,5,-34.19617,18.43319,1,0,0,1,1125,365,1,FALSE,"FALSE"
"408","FALSE",8,4,2500,4.68,-34.20674,18.45535,1,0,0,3,30,273,27,FALSE,"FALSE"
"409","TRUE",6,3,4600,4.9,-33.93025,18.40358,1,0,0,3,1125,176,30,FALSE,"FALSE"
"410","FALSE",2,1,850,5,-34.16198,18.42838,1,0,0,2,100,181,7,FALSE,"FALSE"
"411","FALSE",8,4,13552,5,-33.94991,18.38322,1,0,0,5,1125,230,4,FALSE,"FALSE"
"412","FALSE",6,3,2500,4.9,-34.04351,18.34941,1,0,0,3,1125,225,68,FALSE,"TRUE"
"413","FALSE",8,4,5125,5,-33.93862,18.42005,1,0,0,4,60,354,1,FALSE,"FALSE"
"414","FALSE",2,1,678,4.75,-33.93053,18.44973,1,0,0,5,14,0,4,TRUE,"FALSE"
"415","FALSE",6,3,3872,0,-33.88563,18.48582,1,0,0,3,1125,365,1,FALSE,"FALSE"
"416","FALSE",4,2,1772,4.73,-33.93123,18.40618,1,0,0,3,1125,365,22,FALSE,"FALSE"
"417","FALSE",2,1,800,4.5,-33.65548,18.81263,1,0,0,1,1125,297,2,FALSE,"TRUE"
"418","FALSE",8,4,1200,4.67,-34.12915,18.44784,1,0,0,2,1125,299,73,FALSE,"FALSE"
"419","TRUE",2,1,765,4.86,-33.91018,18.39185,1,0,0,3,1125,156,22,FALSE,"FALSE"
"420","TRUE",6,3,2500,4.5,-34.15871,18.42706,1,0,0,7,1125,332,2,FALSE,"FALSE"
"421","FALSE",9,4,8000,4,-34.01052,18.43479,1,0,0,7,14,263,1,FALSE,"FALSE"
"422","TRUE",3,2,750,4.71,-33.92945,18.44659,1,0,0,7,7,106,8,FALSE,"FALSE"
"423","FALSE",2,1,821,4.85,-34.03534,18.34939,1,0,0,3,1125,241,42,FALSE,"FALSE"
"424","TRUE",3,1,550,5,-34.01434,18.35284,1,0,0,2,365,197,14,FALSE,"FALSE"
"425","FALSE",2,1,1657,4.67,-33.91032,18.41368,0,0,0,1,21,364,7,FALSE,"TRUE"
"426","FALSE",2,1,530,4.44,-33.89983,18.40804,1,0,0,10,365,61,9,FALSE,"FALSE"
"427","FALSE",2,1,1506,4.65,-34.10347,18.38226,1,0,0,7,90,357,57,FALSE,"TRUE"
"428","FALSE",8,4,7531,4.17,-34.10412,18.38319,1,0,0,30,360,363,6,FALSE,"FALSE"
"429","FALSE",3,1,499,4.66,-33.92927,18.41614,1,0,0,1,120,172,178,FALSE,"TRUE"
"430","TRUE",10,5,5030,5,-34.15811,18.42628,1,0,0,7,1125,322,4,FALSE,"FALSE"
"431","TRUE",2,1,539,4.75,-33.81363,18.4749,1,0,0,1,1125,173,4,FALSE,"FALSE"
"432","TRUE",2,1,750,4.86,-33.88401,18.48584,1,0,0,2,31,286,66,FALSE,"TRUE"
"433","FALSE",4,2,1011,4.76,-33.94107,18.46747,1,0,0,21,365,67,17,FALSE,"FALSE"
"434","TRUE",5,3,1107,4.68,-34.13193,18.43716,1,0,0,3,1125,85,126,FALSE,"FALSE"
"435","FALSE",6,3,2500,4.76,-34.20883,18.45605,1,0,0,14,1125,361,22,FALSE,"FALSE"
"436","FALSE",6,3,2706,4.87,-33.93774,18.401,1,0,0,2,1125,331,177,FALSE,"FALSE"
"437","FALSE",4,2,2000,5,-34.01495,18.45969,1,0,0,3,1125,61,2,FALSE,"FALSE"
"438","TRUE",4,2,2114,4.92,-33.95631,18.38471,1,0,0,2,365,321,169,FALSE,"FALSE"
"439","TRUE",12,6,17143,5,-33.94703,18.37807,1,0,0,1,1125,293,22,FALSE,"FALSE"
"440","TRUE",2,1,450,4.88,-33.91271,18.41213,1,0,0,3,1125,212,10,FALSE,"FALSE"
"441","TRUE",2,1,2043,4.94,-34.01004,18.34421,1,0,0,2,1125,293,79,FALSE,"FALSE"
"442","FALSE",4,2,1144,4.68,-33.82426,18.47813,1,0,0,5,180,301,25,FALSE,"FALSE"
"443","FALSE",2,1,1155,4.8,-33.92109,18.41693,1,0,0,1,1124,284,136,FALSE,"FALSE"
"444","FALSE",4,2,800,3,-33.9349,18.52114,0,0,0,1,1125,365,2,FALSE,"TRUE"
"445","FALSE",4,2,1700,4.72,-33.92042,18.41549,1,0,0,2,1124,350,163,FALSE,"FALSE"
"446","FALSE",8,4,5000,4.64,-34.13203,18.40447,1,0,0,5,1125,228,15,FALSE,"FALSE"
"447","FALSE",2,1,532,4.64,-34.0644,18.51326,1,0,0,2,14,57,15,FALSE,"TRUE"
"448","FALSE",1,1,155,4.71,-33.8011,18.48084,0,0,0,14,100,358,17,FALSE,"FALSE"
"449","FALSE",6,3,2552,4.88,-33.91084,18.39502,1,0,0,3,90,277,56,FALSE,"FALSE"
"450","FALSE",4,2,2500,5,-34.01656,18.45891,1,0,0,2,1125,363,16,FALSE,"FALSE"
"451","FALSE",4,2,1166,4.74,-33.91156,18.41351,1,0,0,3,1125,120,35,FALSE,"FALSE"
"452","TRUE",4,2,1900,4.85,-33.95591,18.38397,1,0,0,3,1125,308,68,FALSE,"FALSE"
"453","TRUE",4,2,1760,4.75,-34.14717,18.43828,1,0,0,3,1125,246,4,FALSE,"FALSE"
"454","FALSE",2,2,739,4.87,-33.93655,18.40125,0,0,0,3,1125,145,61,FALSE,"FALSE"
"455","FALSE",2,1,220,4.48,-33.90881,18.40803,0,0,0,1,90,277,141,FALSE,"FALSE"
"456","FALSE",6,3,3495,4.85,-33.9101,18.39899,1,0,0,2,1125,45,84,FALSE,"FALSE"
"457","FALSE",2,1,500,5,-33.93896,18.43086,1,0,0,2,1125,226,27,FALSE,"FALSE"
"458","FALSE",6,3,3214,4.81,-34.18248,18.42392,1,0,0,5,1125,271,120,FALSE,"FALSE"
"459","FALSE",8,4,7040,4.33,-34.10145,18.3608,1,0,0,7,60,326,3,FALSE,"FALSE"
"460","FALSE",2,1,904,4.7,-33.90978,18.41197,0,0,0,1,1125,293,10,FALSE,"FALSE"
"461","TRUE",4,2,1144,4.82,-33.922,18.38183,1,0,0,2,400,261,200,FALSE,"FALSE"
"462","FALSE",3,1,2291,5,-33.8569,18.48995,0,0,0,3,1125,345,1,FALSE,"TRUE"
"463","TRUE",2,1,1200,4.86,-33.95491,18.3849,1,0,0,2,29,271,59,FALSE,"FALSE"
"464","FALSE",2,1,2327,5,-33.8569,18.48995,0,0,0,3,1125,356,5,FALSE,"TRUE"
"465","FALSE",2,1,3427,4.78,-33.8569,18.48995,0,1,0,3,1125,300,9,FALSE,"TRUE"
"466","FALSE",2,1,1919,5,-33.8569,18.48995,0,0,0,3,1125,356,1,FALSE,"TRUE"
"467","FALSE",4,2,1030,4.73,-34.03282,18.35991,1,0,0,2,1125,182,15,FALSE,"FALSE"
"468","FALSE",2,1,500,5,-33.85293,18.49282,0,0,0,2,1125,364,3,FALSE,"FALSE"
"469","FALSE",2,1,1350,4.67,-33.91641,18.42033,1,0,0,2,1125,271,3,FALSE,"FALSE"
"470","TRUE",1,1,260,4.82,-34.10528,18.4716,0,0,0,4,1125,303,28,FALSE,"FALSE"
"471","FALSE",4,2,900,4.77,-33.89069,18.48615,1,0,0,2,365,210,204,FALSE,"FALSE"
"472","TRUE",4,1,1050,4.82,-34.0339,18.43924,1,0,0,2,1125,303,22,FALSE,"FALSE"
"473","FALSE",5,2,1445,5,-34.1351,18.41384,1,0,0,2,60,321,9,FALSE,"TRUE"
"474","TRUE",4,2,1650,4.87,-33.9301,18.37911,1,0,0,2,1125,120,141,FALSE,"FALSE"
"475","FALSE",2,1,1060,4,-33.91001,18.41026,0,0,0,1,1125,365,4,FALSE,"FALSE"
"476","FALSE",2,1,900,4,-33.87692,18.54548,0,0,0,1,1125,359,1,FALSE,"TRUE"
"477","TRUE",2,1,736,4.35,-33.88676,18.51584,1,0,0,2,300,211,20,FALSE,"FALSE"
"478","FALSE",4,2,2350,4.5,-34.0241,18.36846,1,0,0,4,1125,363,6,FALSE,"TRUE"
"479","FALSE",10,5,7000,5,-34.01182,18.44101,1,0,0,5,1125,301,9,FALSE,"FALSE"
"480","TRUE",2,1,581,4.84,-33.92887,18.4019,1,0,0,2,90,141,60,FALSE,"TRUE"
"481","TRUE",8,4,8198,4.96,-34.13639,18.33404,1,0,0,1,1115,358,28,FALSE,"FALSE"
"482","FALSE",1,1,220,4.78,-33.94133,18.42556,0,0,0,4,1125,146,73,FALSE,"TRUE"
"483","TRUE",6,3,1025,4.87,-33.92671,18.42126,1,0,0,2,1125,160,291,FALSE,"TRUE"
"484","FALSE",8,4,8000,4.83,-33.92846,18.38836,1,0,0,2,300,154,6,FALSE,"FALSE"
"485","FALSE",4,2,1740,5,-33.88676,18.51347,1,0,0,3,1124,362,2,FALSE,"TRUE"
"486","FALSE",2,1,1400,4.7,-33.9647,18.3796,0,0,0,3,180,334,61,FALSE,"FALSE"
"487","TRUE",2,1,800,4.88,-33.93274,18.40477,1,0,0,3,1125,182,104,FALSE,"FALSE"
"488","FALSE",7,4,1400,4.67,-34.07234,18.84456,1,0,0,14,30,270,3,FALSE,"FALSE"
"489","FALSE",4,2,1200,4.72,-33.92928,18.42008,1,0,0,2,120,30,164,FALSE,"FALSE"
"490","FALSE",4,2,1000,5,-34.10153,18.38801,1,0,0,3,1125,365,4,FALSE,"FALSE"
"491","FALSE",8,4,6579,4.6,-34.16183,18.87059,1,0,0,4,120,365,5,FALSE,"FALSE"
"492","TRUE",2,1,697,4.95,-34.14302,18.33418,1,0,0,2,30,38,88,FALSE,"TRUE"
"493","FALSE",2,1,500,4.75,-33.93552,18.5022,0,0,0,3,90,88,14,FALSE,"FALSE"
